target,credit,term,fst_payment,age,gender,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,fl_presence_fl,own_auto,personal_income,total_loans_count,work_time_in_years,высшее,среднее,среднее специальное,не состоял в браке,разведен(а),состою в браке,от 10000 до 20000 руб.,от 20000 до 50000 руб.,от 5000 до 10000 руб.
0,9180.0,9,1020.0,52,1,3,0,0,1,0,0,7200.0,1,0.0,False,False,True,False,False,True,True,False,False
1,6990.0,6,778.0,24,0,0,0,1,0,0,0,15000.0,1,5.0,False,False,False,True,False,False,False,True,False
0,12499.0,6,1500.0,26,0,1,0,1,0,1,1,25000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,24003.0,10,5000.0,30,1,2,2,1,0,1,0,20000.0,1,5.0,True,False,False,False,False,True,False,True,False
1,15482.0,6,10000.0,40,1,1,0,1,0,1,0,18000.0,1,4.0,False,False,True,False,True,False,True,False,False
0,6500.0,7,1500.0,44,1,1,0,1,0,0,0,15000.0,1,5.0,True,False,False,False,False,True,True,False,False
0,20249.0,6,2547.0,43,1,0,0,1,0,1,0,20000.0,1,13.0,False,True,False,True,False,False,False,True,False
0,12330.0,10,1370.0,53,1,0,0,1,0,0,0,5000.0,1,2.0,False,True,False,False,False,False,True,False,False
0,11700.0,4,8000.0,27,0,1,1,1,0,0,0,27000.0,1,6.0,False,False,True,False,False,True,False,True,False
0,20536.0,10,5000.0,27,1,2,2,1,0,0,0,6000.0,1,2.0,False,True,False,False,False,True,True,False,False
0,21328.0,6,10140.0,30,1,1,1,1,0,0,0,12000.0,1,4.0,True,False,False,False,False,True,False,True,False
0,31790.0,12,5610.0,50,0,2,0,1,0,1,1,18000.0,1,3.0,False,False,True,False,False,True,False,True,False
1,10447.0,3,8000.0,54,1,2,0,1,0,1,0,35000.0,1,3.0,False,False,True,True,False,False,False,False,False
0,38700.0,12,4300.0,45,1,0,0,1,0,0,0,30000.0,1,9.0,False,False,True,False,True,False,False,True,False
0,10331.0,6,10267.0,58,1,0,0,1,1,0,0,15000.0,1,15.0,False,False,True,False,False,True,False,True,False
0,27000.0,12,9000.0,38,0,0,0,1,0,0,0,10000.0,1,14.0,False,True,False,True,False,False,True,False,False
0,6491.0,3,2500.0,26,0,0,0,1,0,1,0,30000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,23470.0,6,730.0,53,1,3,0,0,1,0,0,6500.0,1,0.0,False,False,True,False,False,True,True,False,False
0,5824.0,3,1000.0,49,0,1,2,1,0,0,1,16900.0,1,7.0,False,False,True,False,False,True,True,False,False
0,10438.0,6,1160.0,22,0,0,0,1,0,0,0,17000.0,2,0.0,False,False,True,True,False,False,True,False,False
0,4600.0,6,0.0,51,1,0,0,1,0,0,0,14000.0,1,7.0,False,False,True,False,False,True,False,True,False
0,13580.0,10,0.0,62,1,0,0,0,1,0,0,12700.0,1,0.0,False,False,True,False,False,True,False,True,False
0,17520.0,3,10000.0,49,1,3,0,1,0,1,0,18000.0,1,15.0,False,False,True,False,False,True,False,True,False
0,4090.0,6,0.0,35,0,0,0,1,0,1,0,17000.0,1,16.0,False,False,True,True,False,False,True,False,False
0,6570.0,8,1000.0,45,1,2,0,1,0,1,0,4700.0,1,8.0,False,True,False,False,False,True,False,False,True
0,5000.0,6,2000.0,48,1,1,1,0,1,0,0,5000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,6665.0,3,750.0,27,1,1,1,1,0,0,0,10000.0,1,4.0,False,False,False,False,True,False,False,False,True
0,15900.0,9,5000.0,31,0,2,2,1,0,0,1,30000.0,2,8.0,True,False,False,False,False,True,False,True,False
1,11876.0,6,3500.0,30,0,1,1,1,0,0,1,40000.0,1,3.0,False,True,False,False,False,True,False,True,False
0,5636.0,6,1000.0,24,0,0,0,1,0,0,1,10000.0,1,0.0,False,False,True,True,False,False,False,False,True
0,28070.0,12,3500.0,27,1,1,1,1,0,0,0,5000.0,1,2.0,False,False,False,False,False,True,True,False,False
0,20000.0,12,3000.0,30,0,2,2,1,0,0,1,14000.0,1,1.0,False,True,False,False,False,True,True,False,False
0,12500.0,6,12000.0,37,1,0,0,1,0,0,1,23000.0,1,3.0,True,False,False,False,True,False,False,True,False
0,4400.0,6,500.0,24,0,0,0,1,0,0,1,10000.0,1,3.0,False,False,False,True,False,False,True,False,False
0,5999.0,3,15000.0,61,1,2,0,1,0,1,0,16000.0,1,44.0,True,False,False,True,False,False,True,False,False
0,21950.0,12,3000.0,43,1,2,2,1,0,1,0,8000.0,1,10.0,False,True,False,False,False,True,False,True,False
0,30000.0,3,140000.0,51,0,0,0,1,0,0,0,30000.0,1,26.0,False,True,False,False,False,True,False,False,False
0,17590.0,12,0.0,29,1,1,1,1,0,1,0,8000.0,1,2.0,False,False,True,True,False,False,False,False,True
0,15602.0,6,10000.0,42,0,2,2,1,0,0,0,16000.0,1,0.0,True,False,False,False,False,True,False,True,False
0,15560.0,10,1730.0,31,0,1,1,1,0,1,0,9500.0,1,0.0,False,False,True,False,False,True,True,False,False
0,11000.0,12,1300.0,56,0,3,0,0,1,1,0,8000.0,1,0.0,False,False,True,False,False,False,False,False,True
0,22490.0,12,2500.0,22,1,0,0,1,0,0,0,9000.0,1,0.0,False,False,False,True,False,False,False,True,False
0,20500.0,12,3500.0,51,1,1,0,1,1,0,0,17000.0,1,17.0,False,False,True,False,False,True,False,True,False
0,4079.0,3,3400.0,45,1,1,1,1,0,0,0,14000.0,1,9.0,True,False,False,False,False,True,False,True,False
0,17875.0,6,2200.0,51,0,0,0,1,0,1,0,15000.0,1,13.0,False,False,True,False,False,True,False,True,False
0,6590.0,10,800.0,35,0,0,0,1,0,0,0,5000.0,1,9.0,False,True,False,True,False,False,True,False,False
1,13230.0,24,1470.0,58,0,2,0,1,0,0,0,8000.0,1,0.0,False,False,True,True,False,False,False,True,False
1,3875.0,4,1000.0,30,1,1,1,1,0,0,0,11000.0,2,10.0,True,False,False,False,False,True,True,False,False
0,19976.0,13,2300.0,51,1,0,0,1,0,0,0,16000.0,1,31.0,False,False,True,True,False,False,True,False,False
0,14990.0,6,3000.0,23,0,1,1,1,0,0,0,23000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,9990.0,3,5000.0,59,1,0,0,0,1,0,0,7000.0,1,0.0,False,True,False,True,False,False,True,False,False
0,3330.0,6,370.0,44,1,3,0,1,0,0,0,12000.0,1,8.0,False,False,True,False,False,True,False,True,False
1,26543.0,12,3000.0,54,1,3,0,1,0,0,1,30000.0,1,6.0,False,False,True,False,False,True,False,True,False
0,6745.0,6,800.0,43,1,1,1,1,0,0,0,12000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,5879.0,6,1050.0,48,0,1,0,1,0,0,0,20000.0,1,19.0,False,False,True,False,False,True,False,True,False
1,26538.0,6,15000.0,43,0,0,0,1,0,1,0,23000.0,1,8.0,True,False,False,False,False,True,False,True,False
0,12000.0,6,2000.0,45,1,1,1,1,0,1,1,10000.0,1,7.0,False,False,True,False,False,True,True,False,False
0,4790.0,10,1800.0,55,1,2,0,1,0,1,0,6000.0,1,21.0,False,False,True,False,False,True,False,False,True
1,39422.0,36,0.0,33,1,3,3,1,0,1,0,17000.0,1,12.0,False,False,True,False,False,True,False,True,False
0,22980.0,6,4000.0,42,0,1,1,1,0,0,0,10000.0,1,7.0,False,False,True,False,False,True,True,False,False
1,11800.0,12,1400.0,53,0,0,0,1,0,0,1,20000.0,1,2.0,True,False,False,False,True,False,True,False,False
0,17111.0,12,2567.0,24,0,0,0,1,0,0,0,20000.0,1,3.0,False,False,True,True,False,False,False,True,False
0,10990.0,6,5000.0,35,1,1,1,1,0,0,1,8100.0,1,3.0,False,True,False,False,False,True,True,False,False
0,70360.0,12,25000.0,30,0,1,1,1,0,0,0,35000.0,1,0.0,True,False,False,False,False,True,False,False,False
0,26875.0,8,7964.0,25,0,1,1,1,0,0,0,14000.0,1,1.0,False,True,False,False,False,True,False,True,False
0,42300.0,6,4700.0,48,1,2,2,1,0,0,0,27000.0,1,10.0,False,False,True,False,False,True,False,True,False
0,6170.0,3,5000.0,38,1,1,0,1,0,1,0,18000.0,1,1.0,False,False,True,False,False,True,False,True,False
1,3413.0,3,854.0,40,1,2,1,1,0,0,0,14000.0,1,27.0,True,False,False,False,False,True,True,False,False
0,14860.0,24,1660.0,30,1,0,0,1,0,0,0,8000.0,1,2.0,False,False,True,False,False,False,True,False,False
0,11500.0,12,1300.0,44,1,1,0,1,0,0,0,15000.0,1,15.0,False,False,True,True,False,False,False,True,False
1,33570.0,10,3730.0,26,1,0,0,1,0,1,0,35000.0,1,2.0,True,False,False,True,False,False,False,True,False
0,3955.0,10,440.0,44,1,2,0,1,0,0,0,6000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,17117.0,6,6000.0,29,0,0,0,1,0,0,1,42000.0,1,4.0,False,False,False,False,False,True,False,False,False
0,26800.0,8,25000.0,47,1,2,2,1,0,0,0,20000.0,1,8.0,False,False,True,False,False,True,False,True,False
0,73300.0,36,75500.0,54,1,2,0,1,0,1,1,30000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,28590.0,10,4000.0,27,0,0,0,1,0,0,1,13000.0,1,3.0,False,True,False,False,False,True,True,False,False
1,90200.0,24,13000.0,49,1,1,1,1,0,0,0,23000.0,1,10.0,True,False,False,False,False,True,False,True,False
1,33358.84,12,0.0,24,0,0,0,1,0,0,0,15000.0,1,0.0,False,False,True,True,False,False,True,False,False
1,6000.0,6,700.0,26,1,1,1,1,0,0,0,6500.0,1,2.0,True,False,False,False,False,True,False,True,False
1,23315.0,24,2600.0,53,1,1,1,1,0,1,0,9000.0,1,20.0,False,False,True,False,False,True,False,False,True
0,3350.0,6,500.0,29,1,1,1,1,0,0,1,8000.0,1,3.0,False,True,False,False,False,True,False,False,True
0,23000.0,6,4081.0,35,0,2,2,1,0,1,0,20000.0,1,0.0,True,False,False,False,False,True,False,True,False
0,16000.0,6,5000.0,59,1,0,0,0,1,0,0,7300.0,1,0.0,False,True,False,False,False,True,True,False,False
0,20630.0,12,2300.0,31,1,2,2,1,0,1,0,14000.0,1,7.0,False,False,True,False,False,True,False,True,False
0,14133.0,12,437.0,27,1,1,1,1,0,0,0,14000.0,1,8.0,False,False,True,False,False,True,False,True,False
1,7422.0,12,1350.0,37,0,1,1,1,0,1,0,5500.0,1,0.0,False,False,False,False,True,False,False,False,True
0,9800.0,6,4000.0,41,0,3,3,1,0,0,0,7000.0,1,16.0,False,True,False,False,False,True,False,False,True
0,17590.0,10,1960.0,55,0,2,0,1,0,0,0,35000.0,1,30.0,False,False,True,False,False,True,False,True,False
1,9900.0,10,1100.0,31,1,1,1,1,0,1,0,16000.0,1,11.0,True,False,False,True,False,False,True,False,False
0,21586.0,6,10000.0,34,1,1,1,1,0,1,0,12000.0,1,2.0,False,False,True,False,True,False,True,False,False
0,9720.0,6,5000.0,33,0,2,2,1,0,0,0,7800.0,1,3.0,False,True,False,False,False,True,True,False,False
0,5827.0,7,1100.0,27,1,0,0,1,0,1,0,4500.0,1,1.0,False,False,True,False,False,True,True,False,False
0,6375.0,6,0.0,45,1,0,0,1,0,0,0,6000.0,1,1.0,False,False,True,False,False,True,True,False,False
0,14397.0,8,1600.0,29,0,0,0,1,0,0,0,20000.0,1,2.0,False,False,False,True,False,False,True,False,False
0,17540.0,18,2000.0,40,1,2,1,1,0,0,0,12000.0,1,3.0,True,False,False,True,False,False,True,False,False
0,26790.0,5,0.0,50,0,0,0,1,0,0,0,20000.0,1,5.0,False,True,False,False,False,True,False,True,False
0,7763.0,6,1000.0,58,1,1,0,0,1,1,0,7400.0,1,0.0,False,False,True,False,False,False,False,False,True
0,10500.0,6,2000.0,55,0,0,0,1,0,0,0,11000.0,1,29.0,False,True,False,False,False,True,True,False,False
1,27990.91,10,5000.0,43,0,1,1,1,0,1,0,16000.0,1,8.0,False,False,True,False,False,True,False,True,False
0,16635.0,10,2935.0,26,0,0,0,1,0,0,0,15000.0,1,3.0,True,False,False,True,False,False,True,False,False
0,20800.0,6,16000.0,41,0,3,3,1,0,1,0,50000.0,1,11.0,False,False,True,False,False,True,False,False,False
1,4905.0,5,545.0,24,0,1,1,1,0,0,0,20000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,13287.0,12,2000.0,58,1,0,0,0,1,0,0,7000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,14469.0,12,450.0,33,0,0,0,1,0,0,0,10000.0,1,19.0,False,False,True,False,True,False,True,False,False
0,18360.0,12,1000.0,39,0,1,0,1,0,0,1,8000.0,1,1.0,False,True,False,False,False,True,True,False,False
0,10000.0,6,3000.0,24,0,0,0,1,0,0,0,18000.0,1,1.0,False,True,False,True,False,False,False,True,False
0,34641.0,10,3850.0,28,1,2,2,1,0,1,0,12000.0,1,1.0,False,True,False,False,False,True,False,True,False
0,8330.0,6,5000.0,35,1,0,0,1,0,1,0,15000.0,1,5.0,True,False,False,False,False,True,False,True,False
0,12048.0,6,8000.0,45,1,3,1,1,0,1,0,6000.0,1,17.0,False,True,False,False,True,False,False,False,True
0,21726.0,12,2414.0,41,1,0,0,1,0,0,0,10000.0,1,3.0,False,False,True,False,False,True,True,False,False
0,7100.0,12,0.0,61,0,3,1,0,1,0,0,7000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,22390.0,10,2500.0,37,0,2,2,1,0,0,0,12000.0,1,1.0,True,False,False,False,False,False,True,False,False
0,23944.0,12,3602.0,33,0,1,1,1,0,1,0,17000.0,1,8.0,False,False,True,True,False,False,False,True,False
0,70000.0,6,15000.0,48,0,3,1,1,0,0,1,28000.0,1,2.0,True,False,False,False,False,True,False,True,False
1,10010.0,12,1200.0,42,1,2,1,1,0,1,0,12800.0,1,1.0,True,False,False,False,False,True,False,True,False
0,4110.0,6,500.0,61,1,1,0,0,1,1,0,6200.0,1,0.0,True,False,False,True,False,False,True,False,False
0,18820.0,6,2680.0,26,1,0,0,1,0,0,0,8000.0,1,4.0,False,False,True,True,False,False,False,True,False
0,2447.0,6,500.0,28,1,1,1,1,0,1,0,8000.0,1,5.0,False,False,True,False,False,True,True,False,False
0,8590.0,6,2000.0,22,0,0,0,1,0,1,1,9000.0,1,4.0,False,False,True,True,False,False,True,False,False
0,34150.0,12,8000.0,61,1,2,0,1,0,1,0,15000.0,1,18.0,False,False,True,False,True,False,False,True,False
0,13230.0,5,1470.0,37,1,1,1,1,0,0,0,10700.0,1,5.0,False,False,True,True,False,False,True,False,False
0,20000.0,6,0.0,53,1,0,0,1,0,0,0,7000.0,1,5.0,False,False,True,False,False,True,True,False,False
0,8460.0,9,540.0,63,0,0,0,0,1,0,0,11000.0,1,0.0,True,False,False,False,False,True,True,False,False
0,3430.0,6,1000.95,39,0,1,1,0,1,0,0,6000.0,1,0.0,False,False,True,True,False,False,True,False,False
0,15999.0,10,2000.0,41,0,1,1,1,0,0,0,14000.0,1,3.0,False,False,True,False,False,True,True,False,False
0,28745.0,12,3200.0,38,1,2,2,1,0,0,0,20000.0,1,9.0,True,False,False,False,False,True,False,True,False
0,10231.0,6,3359.0,62,0,0,0,1,1,1,0,21000.0,1,4.0,False,False,True,False,False,True,False,True,False
0,7290.0,10,810.0,54,1,0,0,1,0,1,0,15000.0,1,19.0,False,False,True,True,False,False,True,False,False
0,22320.0,6,2000.0,40,0,1,1,1,0,0,1,20000.0,1,24.0,False,False,True,False,False,True,False,True,False
0,12490.0,10,2210.0,23,0,0,1,1,0,0,1,24000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,18398.0,6,10000.0,41,0,0,0,1,0,0,0,30000.0,1,10.0,False,False,True,True,False,False,False,True,False
0,28700.0,5,7200.0,30,0,1,1,1,0,0,0,20000.0,1,5.0,True,False,False,False,False,True,False,True,False
1,5898.0,6,1500.0,50,1,0,0,1,0,1,0,15500.0,1,0.0,False,False,False,True,False,False,False,True,False
0,7285.0,10,1365.0,47,1,1,1,1,0,0,0,8000.0,1,17.0,False,False,True,False,False,True,True,False,False
0,20053.0,4,3538.92,24,0,0,0,1,0,1,0,20000.0,1,0.0,True,False,False,True,False,False,False,True,False
0,5292.0,7,588.0,22,1,0,0,1,0,1,0,12000.0,1,1.0,False,False,True,True,False,False,True,False,False
1,3051.0,5,339.0,48,0,1,0,1,0,0,0,14500.0,1,5.0,False,True,False,False,False,True,True,False,False
0,8550.0,12,950.0,50,1,0,0,1,0,0,0,5700.0,2,25.0,False,True,False,False,False,True,True,False,False
0,6290.0,6,1500.0,47,1,2,1,1,0,0,0,8000.0,1,10.0,False,False,True,False,False,True,True,False,False
0,4350.0,6,2900.0,26,0,0,0,1,0,0,0,11000.0,1,0.0,True,False,False,True,False,False,True,False,False
0,19189.0,6,3000.92,39,1,1,0,1,0,1,0,7000.0,1,7.0,False,True,False,False,False,True,False,True,False
0,4330.0,6,1900.0,47,0,0,0,1,0,0,1,15600.0,2,5.0,False,False,True,False,False,True,False,True,False
0,27816.0,12,0.0,33,1,1,1,1,0,1,0,14000.0,1,6.0,False,False,True,False,False,True,False,True,False
0,10400.0,5,2000.0,28,0,0,0,1,0,0,0,16000.0,1,2.0,False,True,False,False,False,True,False,True,False
1,13999.2,12,1556.8,25,1,1,1,1,0,0,0,10000.0,1,5.0,False,False,False,False,False,True,True,False,False
0,17045.0,10,7000.0,23,1,0,0,1,0,0,0,16000.0,1,1.0,False,False,False,True,False,False,False,True,False
0,17091.0,10,1899.0,27,0,1,1,1,0,0,0,25000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,28440.0,6,3160.0,54,1,0,0,1,0,1,0,20000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,10773.0,10,1200.0,57,0,1,1,1,1,0,0,15000.0,1,36.0,True,False,False,True,False,False,True,False,False
0,13558.0,12,1600.0,51,1,2,0,1,0,0,0,15000.0,1,27.0,False,False,True,False,False,True,False,True,False
0,6544.0,6,1155.0,32,1,0,0,1,0,0,0,15000.0,1,0.0,True,False,False,False,False,True,False,True,False
0,3591.0,5,399.0,32,0,0,0,1,0,0,1,25000.0,1,0.0,True,False,False,False,False,True,False,True,False
0,14940.0,12,1660.0,63,1,2,0,0,1,0,0,4500.0,1,0.0,False,True,False,False,False,False,False,False,False
0,17500.0,6,4000.0,33,1,1,1,1,0,1,0,15000.0,1,0.0,False,False,True,False,False,True,False,True,False
1,18730.0,10,2100.0,22,1,0,0,1,0,0,0,15000.0,1,0.0,False,False,False,True,False,False,True,False,False
0,3299.0,12,0.0,27,1,1,1,1,0,0,0,5000.0,1,2.0,False,False,True,False,False,True,True,False,False
0,20250.0,10,2300.0,56,0,3,1,1,0,0,0,8000.0,1,18.0,False,False,True,False,False,True,True,False,False
0,3050.0,6,0.0,33,0,1,1,1,0,0,0,7000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,9540.0,6,2000.0,47,1,2,0,1,0,0,0,9000.0,1,26.0,False,False,True,False,True,False,True,False,False
0,21400.0,6,4048.0,40,1,1,0,1,0,0,1,25000.0,1,6.0,True,False,False,False,False,True,False,True,False
0,15199.0,12,0.0,38,1,1,2,1,0,0,0,15000.0,1,4.0,False,False,True,False,False,True,False,True,False
1,19315.0,10,10015.0,43,0,2,2,1,0,0,0,20000.0,1,3.0,False,False,False,False,False,True,False,True,False
0,44560.0,9,8000.0,47,1,2,0,1,0,0,0,25000.0,1,10.0,True,False,False,False,False,True,False,True,False
0,6479.0,6,1150.0,28,0,1,1,1,0,0,0,23000.0,1,4.0,True,False,False,False,False,True,False,True,False
0,9009.0,6,3990.0,59,0,2,0,0,1,0,0,35000.0,1,0.0,True,False,False,False,False,True,False,True,False
0,7160.0,12,0.0,55,0,0,0,0,1,0,0,4500.0,1,0.0,False,False,True,False,False,True,False,True,False
0,18899.0,12,2100.0,23,0,0,0,1,0,0,0,25000.0,1,4.0,False,False,False,True,False,False,False,True,False
0,14632.0,12,2000.0,42,0,2,2,1,0,0,0,13000.0,1,13.0,False,True,False,False,False,True,True,False,False
0,2910.0,6,200.0,31,1,1,1,1,0,0,1,18000.0,1,3.0,True,False,False,False,False,True,False,True,False
0,17380.0,10,2000.0,59,1,0,0,0,1,1,0,6500.0,1,0.0,False,False,True,False,False,True,True,False,False
0,29390.0,12,4000.0,60,0,0,0,1,0,0,0,15000.0,1,32.0,False,True,False,False,False,True,False,True,False
0,6698.0,9,1000.0,39,1,2,2,1,0,0,0,12000.0,1,20.0,False,False,True,False,False,True,True,False,False
0,10000.0,10,2100.0,33,1,1,1,1,0,1,0,8000.0,1,2.0,True,False,False,False,True,False,True,False,False
0,20833.0,15,3677.0,32,1,1,1,1,0,0,0,20000.0,1,1.0,False,False,True,False,True,False,False,True,False
0,18530.0,6,2350.0,42,0,4,4,1,0,1,0,10000.0,1,2.0,True,False,False,False,True,False,True,False,False
0,18080.0,6,3500.0,37,0,1,1,1,0,0,0,10000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,8080.0,5,4500.0,39,1,1,1,1,0,0,0,10000.0,1,3.0,False,False,True,False,False,True,True,False,False
0,8500.0,6,0.0,61,1,0,0,0,1,1,0,8000.0,1,0.0,True,False,False,False,False,False,False,False,True
0,14670.0,10,2000.0,40,0,2,2,1,0,1,1,16000.0,1,18.0,False,False,True,False,False,True,False,True,False
0,5760.0,24,640.0,24,1,1,1,1,0,1,0,10000.0,2,3.0,False,False,True,False,False,True,False,True,False
0,14280.0,20,2520.0,49,1,2,0,1,0,0,0,5500.0,1,11.0,False,True,False,False,False,False,False,False,True
0,16715.0,12,1860.0,38,0,1,1,1,0,0,1,10000.0,1,3.0,False,True,False,False,False,True,False,True,False
0,11349.0,12,1261.0,57,1,3,0,0,1,0,0,7800.0,1,0.0,False,True,False,False,False,False,True,False,False
0,27796.0,6,0.0,31,1,0,0,1,0,0,1,35000.0,1,6.0,False,False,True,True,False,False,False,True,False
0,20000.0,6,8450.0,24,0,0,0,1,0,1,0,15000.0,1,2.0,False,False,False,True,False,False,True,False,False
0,12090.0,6,1400.0,43,0,0,0,1,0,0,0,17000.0,1,13.0,True,False,False,False,False,True,False,True,False
0,9053.0,12,1597.0,60,1,0,0,0,1,1,0,12000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,17000.0,12,1000.0,52,1,0,0,1,0,1,0,15000.0,1,1.0,True,False,False,False,False,True,True,False,False
0,43200.0,12,10000.0,35,1,2,2,1,0,1,0,20000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,28469.0,12,12000.0,26,0,0,0,1,0,0,1,30000.0,1,1.0,False,True,False,False,False,True,False,True,False
0,11034.0,6,1300.0,47,0,1,1,1,0,0,0,15000.0,1,20.0,False,False,True,False,False,True,False,True,False
0,11189.0,10,10000.0,34,1,1,1,1,0,0,1,8500.0,1,2.0,False,False,True,False,False,True,True,False,False
0,87786.0,10,9754.0,37,1,2,2,1,0,0,0,22000.0,1,4.0,False,False,True,False,False,True,False,False,False
0,17397.0,10,3000.0,23,0,2,2,1,0,0,0,7000.0,1,0.0,False,False,True,False,False,True,False,False,True
0,6990.0,6,2000.0,40,0,1,1,1,0,0,0,20000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,21717.0,10,2413.0,58,1,0,0,1,1,1,0,11200.0,1,0.0,False,False,True,True,False,False,True,False,False
1,6050.0,6,700.0,33,1,1,1,1,0,0,0,8000.0,1,1.0,False,False,True,False,True,False,True,False,False
0,21865.0,12,0.0,37,1,2,2,1,0,1,0,12000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,5775.0,6,1050.0,23,0,0,0,1,0,0,0,13000.0,1,2.0,False,False,False,True,False,False,True,False,False
0,4490.0,6,2500.0,29,0,0,0,1,0,1,0,20000.0,2,0.0,False,False,True,False,False,True,False,True,False
0,5680.0,6,1000.0,40,1,0,1,1,0,1,0,15000.0,1,6.0,False,True,False,False,False,True,False,True,False
0,10300.0,12,3000.0,24,1,0,0,1,0,0,0,7000.0,1,3.0,False,False,True,True,False,False,True,False,False
0,16039.0,10,4000.0,28,0,0,0,1,0,0,1,11000.0,1,6.0,False,False,True,True,False,False,True,False,False
0,18610.0,12,2100.0,40,0,2,2,1,0,0,0,10200.0,1,10.0,False,False,True,False,False,True,True,False,False
0,10700.0,9,0.0,31,1,1,1,1,0,0,0,8000.0,1,9.0,False,True,False,False,False,True,True,False,False
0,15199.0,10,3800.2,39,1,1,1,1,0,0,0,6000.0,1,1.0,False,True,False,False,False,True,True,False,False
0,5700.0,6,640.0,59,1,2,0,1,0,0,0,10000.0,1,6.0,False,False,True,False,False,False,True,False,False
0,22090.0,12,2500.0,55,1,1,0,1,0,1,0,8000.0,1,1.0,False,False,True,True,False,False,False,True,False
0,4221.0,5,469.0,50,1,1,1,1,0,0,0,10000.0,1,833.0,False,True,False,False,False,True,True,False,False
0,17100.0,12,2000.0,45,1,1,0,1,0,1,0,5000.0,1,20.0,False,False,True,False,False,False,False,False,True
0,2759.0,6,2758.0,45,0,4,4,1,0,0,1,8000.0,1,2.0,False,False,True,False,False,True,True,False,False
0,6150.0,6,700.0,33,1,2,2,1,0,1,0,9500.0,1,8.0,False,True,False,False,False,True,False,True,False
